year,quarter,entity_type,entity_name,rank,type,count,amount,state
2023,4,pincode,560068,1,TOTAL,3947,5606578.0,
2023,4,pincode,560037,2,TOTAL,2973,4120542.0,
2023,4,pincode,560043,3,TOTAL,2809,4454698.0,
2023,4,pincode,560076,4,TOTAL,2591,4025991.0,
2023,4,pincode,411057,5,TOTAL,2574,4010497.0,
2023,4,pincode,500072,6,TOTAL,2539,4276139.0,
2023,4,pincode,201301,7,TOTAL,2521,3339961.0,
2023,4,pincode,560078,8,TOTAL,2515,3710977.0,
2023,4,pincode,122001,9,TOTAL,2474,3601541.0,
2023,4,pincode,110059,10,TOTAL,2330,3163916.0,
2024,1,state,Karnataka,1,TOTAL,169357,264708700.0,
2024,1,state,Maharashtra,2,TOTAL,149016,224725389.0,
2024,1,state,Tamil Nadu,3,TOTAL,111521,148976175.0,
2024,1,state,Uttar Pradesh,4,TOTAL,103701,176442664.0,
2024,1,state,West Bengal,5,TOTAL,79576,104987909.0,
2024,1,state,Kerala,6,TOTAL,73106,115101791.0,
2024,1,state,Telangana,7,TOTAL,67388,105607539.0,
2024,1,state,Rajasthan,8,TOTAL,59127,102926410.0,
2024,1,state,Delhi,9,TOTAL,53050,76232346.0,
2024,1,state,Bihar,10,TOTAL,51592,63844442.0,
2024,1,district,Bengaluru Urban,1,TOTAL,90180,142519454.0,
2024,1,district,Pune,2,TOTAL,31744,51048763.0,
2024,1,district,Chennai,3,TOTAL,20315,23283126.0,
2024,1,district,Thane,4,TOTAL,20270,27149287.0,
2024,1,district,Mumbai Suburban,5,TOTAL,17918,22557721.0,
2024,1,district,Rangareddy,6,TOTAL,16320,28043767.0,
2024,1,district,Jaipur,7,TOTAL,15526,26905546.0,
2024,1,district,Gurugram,8,TOTAL,14505,21783690.0,
2024,1,district,North Twenty Four Parganas,9,TOTAL,14070,19836922.0,
2024,1,district,Thiruvallur,10,TOTAL,13891,17283816.0,
2024,1,pincode,560068,1,TOTAL,3871,5672343.0,
2024,1,pincode,560076,2,TOTAL,2776,4596888.0,
2024,1,pincode,560037,3,TOTAL,2685,3989582.0,
2024,1,pincode,560043,4,TOTAL,2655,4698522.0,
2024,1,pincode,560078,5,TOTAL,2621,4342390.0,
2024,1,pincode,122001,6,TOTAL,2542,3582671.0,
2024,1,pincode,201301,7,TOTAL,2451,3288770.0,
2024,1,pincode,411057,8,TOTAL,2366,3619740.0,
2024,1,pincode,500072,9,TOTAL,2338,3847111.0,
2024,1,pincode,560100,10,TOTAL,2288,3663878.0,
2024,2,state,Karnataka,1,TOTAL,142599,239304982.0,
2024,2,state,Maharashtra,2,TOTAL,118933,198945046.0,
2024,2,state,Tamil Nadu,3,TOTAL,97348,135972378.0,
2024,2,state,Uttar Pradesh,4,TOTAL,92458,159894258.0,
2024,2,state,West Bengal,5,TOTAL,67048,89476633.0,
2024,2,state,Kerala,6,TOTAL,65271,108142369.0,
2024,2,state,Telangana,7,TOTAL,56941,96037304.0,
2024,2,state,Rajasthan,8,TOTAL,55241,95504657.0,
2024,2,state,Bihar,9,TOTAL,49101,65285065.0,
2024,2,state,Delhi,10,TOTAL,46189,68046072.0,
2024,2,district,Bengaluru Urban,1,TOTAL,74985,126101324.0,
2024,2,district,Pune,2,TOTAL,26444,46956580.0,
2024,2,district,Chennai,3,TOTAL,18043,21201607.0,
2024,2,district,Jaipur,4,TOTAL,15812,26736985.0,
2024,2,district,Thane,5,TOTAL,15340,22859227.0,
2024,2,district,Rangareddy,6,TOTAL,14737,27179956.0,
2024,2,district,Mumbai Suburban,7,TOTAL,14014,18993290.0,
2024,2,district,Gurugram,8,TOTAL,12964,18926670.0,
2024,2,district,North Twenty Four Parganas,9,TOTAL,12366,17517949.0,
2024,2,district,Thiruvallur,10,TOTAL,12220,16133783.0,
2024,2,pincode,560068,1,TOTAL,3282,5271425.0,
2024,2,pincode,560037,2,TOTAL,2469,4089538.0,
2024,2,pincode,122001,3,TOTAL,2356,3374341.0,
2024,2,pincode,560076,4,TOTAL,2238,3928312.0,
2024,2,pincode,560043,5,TOTAL,2235,3997393.0,
2024,2,pincode,560078,6,TOTAL,2193,3581757.0,
2024,2,pincode,201301,7,TOTAL,2172,3036110.0,
2024,2,pincode,411057,8,TOTAL,2103,3395840.0,
2024,2,pincode,500072,9,TOTAL,1966,3066397.0,
2024,2,pincode,560100,10,TOTAL,1961,3095214.0,
2024,3,state,Karnataka,1,TOTAL,174990,287393291.0,
2024,3,state,Maharashtra,2,TOTAL,119776,201319952.0,
2024,3,state,Tamil Nadu,3,TOTAL,116867,162128271.0,
2024,3,state,Uttar Pradesh,4,TOTAL,92930,157303596.0,
2024,3,state,Kerala,5,TOTAL,79123,131721699.0,
2024,3,state,West Bengal,6,TOTAL,77158,107451766.0,
2024,3,state,Telangana,7,TOTAL,64873,110715264.0,
2024,3,state,Rajasthan,8,TOTAL,64533,108827800.0,
2024,3,state,Haryana,9,TOTAL,49735,79198642.0,
2024,3,state,Delhi,10,TOTAL,49150,71139489.0,
2024,3,district,Bengaluru Urban,1,TOTAL,96935,156230238.0,
2024,3,district,Chennai,2,TOTAL,35114,42146763.0,
2024,3,district,Pune,3,TOTAL,26286,46687498.0,
2024,3,district,Jaipur,4,TOTAL,15969,25033274.0,
2024,3,district,Rangareddy,5,TOTAL,15791,29402130.0,
2024,3,district,Thane,6,TOTAL,15453,22511361.0,
2024,3,district,Gurugram,7,TOTAL,14956,21502434.0,
2024,3,district,North Twenty Four Parganas,8,TOTAL,14047,20510127.0,
2024,3,district,Ernakulam,9,TOTAL,14031,23407883.0,
2024,3,district,Medchal Malkajgiri,10,TOTAL,13882,23616761.0,
2024,3,pincode,560068,1,TOTAL,3453,5413163.0,
2024,3,pincode,560100,2,TOTAL,3241,5455946.0,
2024,3,pincode,560037,3,TOTAL,2876,4315416.0,
2024,3,pincode,560066,4,TOTAL,2654,4668286.0,
2024,3,pincode,560076,5,TOTAL,2402,4241341.0,
2024,3,pincode,201301,6,TOTAL,2329,3345795.0,
2024,3,pincode,500072,7,TOTAL,2327,3766931.0,
2024,3,pincode,560091,8,TOTAL,2326,3714785.0,
2024,3,pincode,122001,9,TOTAL,2270,3090606.0,
2024,3,pincode,560103,10,TOTAL,2228,3764086.0,
2024,4,state,Karnataka,1,TOTAL,183532,305861806.0,
2024,4,state,Maharashtra,2,TOTAL,168078,266942711.0,
2024,4,state,Tamil Nadu,3,TOTAL,127002,173784251.0,
2024,4,state,Uttar Pradesh,4,TOTAL,116589,199179867.0,
2024,4,state,West Bengal,5,TOTAL,91719,120602777.0,
2024,4,state,Kerala,6,TOTAL,89533,144083113.0,
2024,4,state,Telangana,7,TOTAL,78498,124755619.0,
2024,4,state,Rajasthan,8,TOTAL,73530,127930986.0,
2024,4,state,Delhi,9,TOTAL,67962,94390728.0,
2024,4,state,Bihar,10,TOTAL,62662,83739800.0,
2024,4,district,Bengaluru Urban,1,TOTAL,95390,159224823.0,
2024,4,district,Chennai,2,TOTAL,35408,43569170.0,
2024,4,district,Pune,3,TOTAL,35259,60734341.0,
2024,4,district,Thane,4,TOTAL,23491,31407984.0,
2024,4,district,Mumbai Suburban,5,TOTAL,19612,25682802.0,
2024,4,district,Rangareddy,6,TOTAL,18678,32749841.0,
2024,4,district,Ahmedabad,7,TOTAL,18268,25165090.0,
2024,4,district,Jaipur,8,TOTAL,17081,28322938.0,
2024,4,district,Gurugram,9,TOTAL,16973,25145012.0,
2024,4,district,Medchal Malkajgiri,10,TOTAL,16649,27751990.0,
2024,4,pincode,560068,1,TOTAL,3520,5740577.0,
2024,4,pincode,560100,2,TOTAL,3152,5158211.0,
2024,4,pincode,201301,3,TOTAL,2964,4217141.0,
2024,4,pincode,110059,4,TOTAL,2785,3658733.0,
2024,4,pincode,411057,5,TOTAL,2775,4649485.0,
2024,4,pincode,500072,6,TOTAL,2743,4242713.0,
2024,4,pincode,560037,7,TOTAL,2720,4500835.0,
2024,4,pincode,122001,8,TOTAL,2604,3793725.0,
2024,4,pincode,560066,9,TOTAL,2453,4252390.0,
2024,4,pincode,500081,10,TOTAL,2391,3983642.0,
2020,2,district,Nicobars,1,TOTAL,3,565.0,Andaman & Nicobar Islands
2020,2,district,South Andaman,2,TOTAL,3,795.0,Andaman & Nicobar Islands
2020,3,district,South Andaman,1,TOTAL,35,13651.0,Andaman & Nicobar Islands
2020,3,district,Nicobars,2,TOTAL,5,1448.0,Andaman & Nicobar Islands
2020,3,district,North And Middle Andaman,3,TOTAL,1,281.0,Andaman & Nicobar Islands
2020,4,district,South Andaman,1,TOTAL,109,137494.0,Andaman & Nicobar Islands
2020,4,district,North And Middle Andaman,2,TOTAL,13,17734.0,Andaman & Nicobar Islands
2020,4,district,Nicobars,3,TOTAL,2,2747.0,Andaman & Nicobar Islands
2021,1,district,South Andaman,1,TOTAL,164,167044.0,Andaman & Nicobar Islands
2021,1,district,North And Middle Andaman,2,TOTAL,48,63978.0,Andaman & Nicobar Islands
2021,1,district,Nicobars,3,TOTAL,13,13244.0,Andaman & Nicobar Islands
2021,2,district,South Andaman,1,TOTAL,105,121104.0,Andaman & Nicobar Islands
2021,2,district,North And Middle Andaman,2,TOTAL,28,45311.0,Andaman & Nicobar Islands
2021,2,district,Nicobars,3,TOTAL,4,15089.0,Andaman & Nicobar Islands
2021,3,district,South Andaman,1,TOTAL,182,223699.0,Andaman & Nicobar Islands
2021,3,district,North And Middle Andaman,2,TOTAL,33,50997.0,Andaman & Nicobar Islands
2021,3,district,Nicobars,3,TOTAL,15,30539.0,Andaman & Nicobar Islands
2021,4,district,South Andaman,1,TOTAL,632,800758.0,Andaman & Nicobar Islands
2021,4,district,North And Middle Andaman,2,TOTAL,81,182061.0,Andaman & Nicobar Islands
2021,4,district,Nicobars,3,TOTAL,44,73561.0,Andaman & Nicobar Islands
2022,1,district,South Andaman,1,TOTAL,692,982206.0,Andaman & Nicobar Islands
2022,1,district,North And Middle Andaman,2,TOTAL,48,85229.0,Andaman & Nicobar Islands
2022,1,district,Nicobars,3,TOTAL,28,63852.0,Andaman & Nicobar Islands
2022,2,district,South Andaman,1,TOTAL,430,633029.0,Andaman & Nicobar Islands
2022,2,district,North And Middle Andaman,2,TOTAL,45,90403.0,Andaman & Nicobar Islands
2022,2,district,Nicobars,3,TOTAL,26,56308.0,Andaman & Nicobar Islands
2022,3,district,South Andaman,1,TOTAL,535,687813.0,Andaman & Nicobar Islands
2022,3,district,North And Middle Andaman,2,TOTAL,70,129013.0,Andaman & Nicobar Islands
2022,3,district,Nicobars,3,TOTAL,38,85640.0,Andaman & Nicobar Islands
2022,4,district,South Andaman,1,TOTAL,750,1114857.0,Andaman & Nicobar Islands
2022,4,district,North And Middle Andaman,2,TOTAL,112,224198.0,Andaman & Nicobar Islands
2022,4,district,Nicobars,3,TOTAL,39,102155.0,Andaman & Nicobar Islands
2023,1,district,South Andaman,1,TOTAL,872,1172083.0,Andaman & Nicobar Islands
2023,1,district,North And Middle Andaman,2,TOTAL,85,178969.0,Andaman & Nicobar Islands
2023,1,district,Nicobars,3,TOTAL,47,88146.0,Andaman & Nicobar Islands
2023,2,district,South Andaman,1,TOTAL,670,1060976.0,Andaman & Nicobar Islands
2023,2,district,North And Middle Andaman,2,TOTAL,56,109742.0,Andaman & Nicobar Islands
2023,2,district,Nicobars,3,TOTAL,42,62677.0,Andaman & Nicobar Islands
2023,3,district,South Andaman,1,TOTAL,682,1052324.0,Andaman & Nicobar Islands
2023,3,district,North And Middle Andaman,2,TOTAL,77,133536.0,Andaman & Nicobar Islands
2023,3,district,Nicobars,3,TOTAL,36,65285.0,Andaman & Nicobar Islands
2023,4,district,South Andaman,1,TOTAL,1006,1504528.0,Andaman & Nicobar Islands
2023,4,district,North And Middle Andaman,2,TOTAL,95,156995.0,Andaman & Nicobar Islands
2023,4,district,Nicobars,3,TOTAL,44,96298.0,Andaman & Nicobar Islands
2024,1,district,South Andaman,1,TOTAL,1190,1657627.0,Andaman & Nicobar Islands
2024,1,district,North And Middle Andaman,2,TOTAL,125,229226.0,Andaman & Nicobar Islands
2024,1,district,Nicobars,3,TOTAL,56,77703.0,Andaman & Nicobar Islands
2024,2,district,South Andaman,1,TOTAL,974,1513489.0,Andaman & Nicobar Islands
2024,2,district,North And Middle Andaman,2,TOTAL,74,164686.0,Andaman & Nicobar Islands
2024,2,district,Nicobars,3,TOTAL,49,66519.0,Andaman & Nicobar Islands
2024,3,district,South Andaman,1,TOTAL,1044,1530179.0,Andaman & Nicobar Islands
2024,3,district,North And Middle Andaman,2,TOTAL,95,151791.0,Andaman & Nicobar Islands
2024,3,district,Nicobar,3,TOTAL,51,68638.0,Andaman & Nicobar Islands
2024,3,district,Nicobars,4,TOTAL,1,2192.0,Andaman & Nicobar Islands
2024,4,district,South Andaman,1,TOTAL,1085,1670015.0,Andaman & Nicobar Islands
2024,4,district,North And Middle Andaman,2,TOTAL,131,219770.0,Andaman & Nicobar Islands
2024,4,district,Nicobar,3,TOTAL,77,136595.0,Andaman & Nicobar Islands
2020,2,district,Visakhapatnam,1,TOTAL,3504,614212.0,Andhra Pradesh
2020,2,district,Anantapur,2,TOTAL,2739,485777.0,Andhra Pradesh
2020,2,district,Krishna,3,TOTAL,2698,475539.0,Andhra Pradesh
2020,2,district,Chittoor,4,TOTAL,2228,395099.0,Andhra Pradesh
2020,2,district,Ysr,5,TOTAL,1978,343002.0,Andhra Pradesh
2020,2,district,Guntur,6,TOTAL,1938,344326.0,Andhra Pradesh
2020,2,district,East Godavari,7,TOTAL,1913,352220.0,Andhra Pradesh
2020,2,district,West Godavari,8,TOTAL,1074,202289.0,Andhra Pradesh
2020,2,district,Spsr Nellore,9,TOTAL,931,176423.0,Andhra Pradesh
2020,2,district,Vizianagaram,10,TOTAL,893,166029.0,Andhra Pradesh
2020,3,district,Visakhapatnam,1,TOTAL,7906,1892376.0,Andhra Pradesh
2020,3,district,Spsr Nellore,2,TOTAL,5509,1259159.0,Andhra Pradesh
2020,3,district,Krishna,3,TOTAL,4519,1093882.0,Andhra Pradesh
2020,3,district,Chittoor,4,TOTAL,4422,1178762.0,Andhra Pradesh
2020,3,district,Guntur,5,TOTAL,4230,1083584.0,Andhra Pradesh
2020,3,district,East Godavari,6,TOTAL,3783,970549.0,Andhra Pradesh
2020,3,district,Kurnool,7,TOTAL,3493,841970.0,Andhra Pradesh
2020,3,district,Ysr,8,TOTAL,3397,847519.0,Andhra Pradesh
2020,3,district,Vizianagaram,9,TOTAL,2999,691281.0,Andhra Pradesh
2020,3,district,Anantapur,10,TOTAL,2911,764850.0,Andhra Pradesh
2020,4,district,Visakhapatnam,1,TOTAL,3464,2203761.0,Andhra Pradesh
2020,4,district,Guntur,2,TOTAL,2570,1620649.0,Andhra Pradesh
2020,4,district,Krishna,3,TOTAL,2311,1222782.0,Andhra Pradesh
2020,4,district,East Godavari,4,TOTAL,1965,1355741.0,Andhra Pradesh
2020,4,district,Chittoor,5,TOTAL,1727,1168506.0,Andhra Pradesh
2020,4,district,Anantapur,6,TOTAL,1534,794053.0,Andhra Pradesh
2020,4,district,West Godavari,7,TOTAL,1390,906282.0,Andhra Pradesh
2020,4,district,Spsr Nellore,8,TOTAL,1348,810758.0,Andhra Pradesh
2020,4,district,Prakasam,9,TOTAL,1190,572976.0,Andhra Pradesh
2020,4,district,Ysr,10,TOTAL,1165,631876.0,Andhra Pradesh
2021,1,district,Visakhapatnam,1,TOTAL,4006,2403199.0,Andhra Pradesh
2021,1,district,Krishna,2,TOTAL,2722,1699716.0,Andhra Pradesh
2021,1,district,Guntur,3,TOTAL,2412,1398326.0,Andhra Pradesh
2021,1,district,East Godavari,4,TOTAL,1937,1065604.0,Andhra Pradesh
2021,1,district,Chittoor,5,TOTAL,1629,1058050.0,Andhra Pradesh
2021,1,district,West Godavari,6,TOTAL,1460,850251.0,Andhra Pradesh
2021,1,district,Spsr Nellore,7,TOTAL,1323,714947.0,Andhra Pradesh
2021,1,district,Kurnool,8,TOTAL,1270,508161.0,Andhra Pradesh
2021,1,district,Ysr,9,TOTAL,1265,729565.0,Andhra Pradesh
2021,1,district,Anantapur,10,TOTAL,1264,621128.0,Andhra Pradesh
2021,2,district,Prakasam,1,TOTAL,5308,2719134.0,Andhra Pradesh
2021,2,district,Visakhapatnam,2,TOTAL,4655,3497573.0,Andhra Pradesh
2021,2,district,West Godavari,3,TOTAL,4170,2327122.0,Andhra Pradesh
2021,2,district,Krishna,4,TOTAL,3451,2494257.0,Andhra Pradesh
2021,2,district,Guntur,5,TOTAL,2967,2201793.0,Andhra Pradesh
2021,2,district,Chittoor,6,TOTAL,2392,1839579.0,Andhra Pradesh
2021,2,district,East Godavari,7,TOTAL,2343,1695121.0,Andhra Pradesh
2021,2,district,Spsr Nellore,8,TOTAL,1817,1245872.0,Andhra Pradesh
2021,2,district,Anantapur,9,TOTAL,1631,1284850.0,Andhra Pradesh
2021,2,district,Kurnool,10,TOTAL,1410,941389.0,Andhra Pradesh
2021,3,district,Visakhapatnam,1,TOTAL,4044,3191769.0,Andhra Pradesh
2021,3,district,Krishna,2,TOTAL,3258,2722279.0,Andhra Pradesh
2021,3,district,Guntur,3,TOTAL,2519,2102143.0,Andhra Pradesh
2021,3,district,East Godavari,4,TOTAL,2248,2073825.0,Andhra Pradesh
2021,3,district,Chittoor,5,TOTAL,1991,1995617.0,Andhra Pradesh
2021,3,district,Spsr Nellore,6,TOTAL,1486,1161025.0,Andhra Pradesh
2021,3,district,West Godavari,7,TOTAL,1452,1216098.0,Andhra Pradesh
2021,3,district,Anantapur,8,TOTAL,1329,1311735.0,Andhra Pradesh
2021,3,district,Ysr,9,TOTAL,1137,1033282.0,Andhra Pradesh
2021,3,district,Prakasam,10,TOTAL,1050,877683.0,Andhra Pradesh
2021,4,district,Visakhapatnam,1,TOTAL,4176,5425896.0,Andhra Pradesh
2021,4,district,Krishna,2,TOTAL,3029,3841028.0,Andhra Pradesh
2021,4,district,Guntur,3,TOTAL,2709,3214794.0,Andhra Pradesh
2021,4,district,East Godavari,4,TOTAL,2532,3543718.0,Andhra Pradesh
2021,4,district,Chittoor,5,TOTAL,2444,3100521.0,Andhra Pradesh
2021,4,district,Spsr Nellore,6,TOTAL,2369,2345876.0,Andhra Pradesh
2021,4,district,Ysr,7,TOTAL,1449,1479933.0,Andhra Pradesh
2021,4,district,Anantapur,8,TOTAL,1322,2101400.0,Andhra Pradesh
2021,4,district,West Godavari,9,TOTAL,1262,1853561.0,Andhra Pradesh
2021,4,district,Prakasam,10,TOTAL,1181,1328774.0,Andhra Pradesh
2022,1,district,Visakhapatnam,1,TOTAL,5196,6953446.0,Andhra Pradesh
2022,1,district,Krishna,2,TOTAL,3914,5279784.0,Andhra Pradesh
2022,1,district,East Godavari,3,TOTAL,3605,5199664.0,Andhra Pradesh
2022,1,district,Chittoor,4,TOTAL,2887,4304499.0,Andhra Pradesh
2022,1,district,Guntur,5,TOTAL,2748,3988284.0,Andhra Pradesh
2022,1,district,West Godavari,6,TOTAL,1991,3109555.0,Andhra Pradesh
2022,1,district,Spsr Nellore,7,TOTAL,1878,2608475.0,Andhra Pradesh
2022,1,district,Prakasam,8,TOTAL,1797,2181402.0,Andhra Pradesh
2022,1,district,Anantapur,9,TOTAL,1551,2556602.0,Andhra Pradesh
2022,1,district,Ysr,10,TOTAL,1439,2086496.0,Andhra Pradesh
2022,2,district,Visakhapatnam,1,TOTAL,5851,7046107.0,Andhra Pradesh
2022,2,district,Krishna,2,TOTAL,4578,5733009.0,Andhra Pradesh
2022,2,district,Guntur,3,TOTAL,3115,3979873.0,Andhra Pradesh
2022,2,district,East Godavari,4,TOTAL,3103,3899091.0,Andhra Pradesh
2022,2,district,Chittoor,5,TOTAL,2836,4207850.0,Andhra Pradesh
2022,2,district,West Godavari,6,TOTAL,2141,2903957.0,Andhra Pradesh
2022,2,district,Spsr Nellore,7,TOTAL,2063,2686947.0,Andhra Pradesh
2022,2,district,Prakasam,8,TOTAL,1962,2331922.0,Andhra Pradesh
2022,2,district,Anantapur,9,TOTAL,1794,2729962.0,Andhra Pradesh
2022,2,district,Ysr,10,TOTAL,1418,1920103.0,Andhra Pradesh
2022,3,district,Visakhapatnam,1,TOTAL,6720,7779967.0,Andhra Pradesh
2022,3,district,Krishna,2,TOTAL,5529,6149431.0,Andhra Pradesh
2022,3,district,Guntur,3,TOTAL,4431,5271211.0,Andhra Pradesh
2022,3,district,East Godavari,4,TOTAL,4355,5505134.0,Andhra Pradesh
2022,3,district,Chittoor,5,TOTAL,3729,5145111.0,Andhra Pradesh
2022,3,district,Spsr Nellore,6,TOTAL,2593,3257610.0,Andhra Pradesh
2022,3,district,West Godavari,7,TOTAL,2314,3113617.0,Andhra Pradesh
2022,3,district,Prakasam,8,TOTAL,2137,2552054.0,Andhra Pradesh
2022,3,district,Anantapur,9,TOTAL,1934,2719786.0,Andhra Pradesh
2022,3,district,Ysr,10,TOTAL,1892,2559169.0,Andhra Pradesh
2022,4,district,Visakhapatnam,1,TOTAL,7636,9911879.0,Andhra Pradesh
2022,4,district,Krishna,2,TOTAL,5484,6977122.0,Andhra Pradesh
2022,4,district,Guntur,3,TOTAL,5199,6244165.0,Andhra Pradesh
2022,4,district,Chittoor,4,TOTAL,4641,6166050.0,Andhra Pradesh
2022,4,district,East Godavari,5,TOTAL,4450,5856052.0,Andhra Pradesh
2022,4,district,Spsr Nellore,6,TOTAL,2733,3658896.0,Andhra Pradesh
2022,4,district,West Godavari,7,TOTAL,2623,3513389.0,Andhra Pradesh
2022,4,district,Anantapur,8,TOTAL,2425,3710468.0,Andhra Pradesh
2022,4,district,Prakasam,9,TOTAL,2400,2848596.0,Andhra Pradesh
2022,4,district,Ysr,10,TOTAL,2261,2993022.0,Andhra Pradesh
2023,1,district,Visakhapatnam,1,TOTAL,6752,9502319.0,Andhra Pradesh
2023,1,district,Krishna,2,TOTAL,4693,6275818.0,Andhra Pradesh
2023,1,district,East Godavari,3,TOTAL,4069,5915626.0,Andhra Pradesh
2023,1,district,Guntur,4,TOTAL,3542,4957590.0,Andhra Pradesh
2023,1,district,Chittoor,5,TOTAL,3284,5677174.0,Andhra Pradesh
2023,1,district,Spsr Nellore,6,TOTAL,2461,3621734.0,Andhra Pradesh
2023,1,district,West Godavari,7,TOTAL,2196,3370241.0,Andhra Pradesh
2023,1,district,Anantapur,8,TOTAL,1565,2882540.0,Andhra Pradesh
2023,1,district,Ysr,9,TOTAL,1509,2235497.0,Andhra Pradesh
2023,1,district,Prakasam,10,TOTAL,1437,2188369.0,Andhra Pradesh
2023,2,district,Visakhapatnam,1,TOTAL,7000,8910217.0,Andhra Pradesh
2023,2,district,Krishna,2,TOTAL,5163,6666796.0,Andhra Pradesh
2023,2,district,Chittoor,3,TOTAL,3756,5988173.0,Andhra Pradesh
2023,2,district,Guntur,4,TOTAL,3725,5015442.0,Andhra Pradesh
2023,2,district,East Godavari,5,TOTAL,3690,5519480.0,Andhra Pradesh
2023,2,district,Spsr Nellore,6,TOTAL,2468,3679371.0,Andhra Pradesh
2023,2,district,West Godavari,7,TOTAL,2140,3383512.0,Andhra Pradesh
2023,2,district,Anantapur,8,TOTAL,1688,3027497.0,Andhra Pradesh
2023,2,district,Ysr,9,TOTAL,1652,2426306.0,Andhra Pradesh
2023,2,district,Kurnool,10,TOTAL,1473,2483871.0,Andhra Pradesh
2023,3,district,Visakhapatnam,1,TOTAL,8972,11107138.0,Andhra Pradesh
2023,3,district,Krishna,2,TOTAL,6187,7831756.0,Andhra Pradesh
2023,3,district,Guntur,3,TOTAL,4604,5810698.0,Andhra Pradesh
2023,3,district,East Godavari,4,TOTAL,4157,5720660.0,Andhra Pradesh
2023,3,district,Chittoor,5,TOTAL,3993,6350318.0,Andhra Pradesh
2023,3,district,Spsr Nellore,6,TOTAL,3082,3962298.0,Andhra Pradesh
2023,3,district,West Godavari,7,TOTAL,2308,3162591.0,Andhra Pradesh
2023,3,district,Anantapur,8,TOTAL,1947,3392196.0,Andhra Pradesh
2023,3,district,Ysr,9,TOTAL,1900,2732465.0,Andhra Pradesh
2023,3,district,Kurnool,10,TOTAL,1723,2310997.0,Andhra Pradesh
2023,4,district,Visakhapatnam,1,TOTAL,8787,12027284.0,Andhra Pradesh
2023,4,district,Krishna,2,TOTAL,5268,7328216.0,Andhra Pradesh
2023,4,district,Guntur,3,TOTAL,4354,6154821.0,Andhra Pradesh
2023,4,district,East Godavari,4,TOTAL,4294,6404501.0,Andhra Pradesh
2023,4,district,Chittoor,5,TOTAL,4025,7322967.0,Andhra Pradesh
2023,4,district,Spsr Nellore,6,TOTAL,2739,3968074.0,Andhra Pradesh
2023,4,district,West Godavari,7,TOTAL,2198,3630998.0,Andhra Pradesh
2023,4,district,Anantapur,8,TOTAL,2143,3651525.0,Andhra Pradesh
2023,4,district,Ysr,9,TOTAL,1923,2738253.0,Andhra Pradesh
2023,4,district,Kurnool,10,TOTAL,1829,3161720.0,Andhra Pradesh
2024,1,district,Visakhapatnam,1,TOTAL,9034,12016206.0,Andhra Pradesh
2024,1,district,Krishna,2,TOTAL,5888,7907881.0,Andhra Pradesh
2024,1,district,East Godavari,3,TOTAL,5344,6899327.0,Andhra Pradesh
2024,1,district,Chittoor,4,TOTAL,4784,6901394.0,Andhra Pradesh
2024,1,district,Guntur,5,TOTAL,4613,5985992.0,Andhra Pradesh
2024,1,district,Spsr Nellore,6,TOTAL,2931,3961012.0,Andhra Pradesh
2024,1,district,West Godavari,7,TOTAL,2808,4029842.0,Andhra Pradesh
2024,1,district,Anantapur,8,TOTAL,2194,3722783.0,Andhra Pradesh
2024,1,district,Ysr,9,TOTAL,1935,2972264.0,Andhra Pradesh
2024,1,district,Kurnool,10,TOTAL,1916,2727094.0,Andhra Pradesh
2024,2,district,Visakhapatnam,1,TOTAL,9077,12170419.0,Andhra Pradesh
2024,2,district,Krishna,2,TOTAL,5321,7539878.0,Andhra Pradesh
2024,2,district,East Godavari,3,TOTAL,4730,6812370.0,Andhra Pradesh
2024,2,district,Guntur,4,TOTAL,3946,6093685.0,Andhra Pradesh
2024,2,district,Chittoor,5,TOTAL,3925,6646337.0,Andhra Pradesh
2024,2,district,Spsr Nellore,6,TOTAL,2708,4456805.0,Andhra Pradesh
2024,2,district,West Godavari,7,TOTAL,2505,3448213.0,Andhra Pradesh
2024,2,district,Prakasam,8,TOTAL,2008,2858214.0,Andhra Pradesh
2024,2,district,Anantapur,9,TOTAL,1868,3445825.0,Andhra Pradesh
2024,2,district,Kurnool,10,TOTAL,1664,2836292.0,Andhra Pradesh
2024,3,district,Visakhapatnam,1,TOTAL,8553,12088761.0,Andhra Pradesh
2024,3,district,Ntr,2,TOTAL,4856,6761184.0,Andhra Pradesh
2024,3,district,Guntur,3,TOTAL,3703,5419362.0,Andhra Pradesh
2024,3,district,Tirupati,4,TOTAL,3517,5808106.0,Andhra Pradesh
2024,3,district,Sri Potti Sriramulu Nellore,5,TOTAL,2386,3626372.0,Andhra Pradesh
2024,3,district,Kakinada,6,TOTAL,2269,3477318.0,Andhra Pradesh
2024,3,district,East Godavari,7,TOTAL,2001,3116536.0,Andhra Pradesh
2024,3,district,Anakapalli,8,TOTAL,1792,2253638.0,Andhra Pradesh
2024,3,district,Vizianagaram,9,TOTAL,1608,2223183.0,Andhra Pradesh
2024,3,district,Chittoor,10,TOTAL,1432,2748351.0,Andhra Pradesh
2024,4,district,Visakhapatnam,1,TOTAL,9897,13254184.0,Andhra Pradesh
2024,4,district,Ntr,2,TOTAL,7077,8504106.0,Andhra Pradesh
2024,4,district,Tirupati,3,TOTAL,4169,6081241.0,Andhra Pradesh
2024,4,district,Guntur,4,TOTAL,4159,5517638.0,Andhra Pradesh
